id,latitude,longitude
18512,-10.83457842,-37.06772224
18854,-10.94453083,-37.06102843
2028,-10.970744999999999,-37.053605
18123,-10.95702266,-37.04508007
10831,-10.94631031,-37.07175879
7029,-10.92140089,-37.05732559
17702,-10.94423551,-37.06864915
2913,-10.92666,-37.10219
12859,-10.902811900000001,-37.05493155
8690,-10.89688051,-37.05346827
16795,-10.93205835,-37.08229288
10154,-10.89709667,-37.07974667
14435,-10.92236188,-37.08171471
2316,-10.95296667,-37.07603667
11160,-10.92264998,-37.04491218
6911,-10.93742607,-37.06340082
1337,-10.92122898,-37.09107839
5463,-10.92284275,-37.08149623
2328,-10.948335,-37.07393833
3609,-10.46490829,-36.63835839
10866,-10.94545584,-37.07073311
4630,-10.38384537,-36.86648446
7389,-27.31322129,-48.63189695
16074,-10.9078023,-37.04807864
7380,-27.31910011,-48.62865445
9258,-10.91634784,-37.04740405
17039,-10.91886356,-37.08250036
7295,-10.9104884,-37.0931939
15348,-10.9080399,-37.07304486
18341,-10.92274512,-37.04736277
19267,-10.94342027,-37.08585211
17922,-10.91843223,-37.07277886
15062,-10.92284577,-37.04736529
1950,-10.96367667,-37.042345000000005
6937,-10.94502274,-37.07047478
14492,-10.90710816,-37.09093927
16568,-10.96924366,-37.06634117
16017,-10.90180102,-37.05027153
17438,-10.93406675,-37.06183482
13218,-10.96764423,-37.04171509
5299,-10.90777075,-37.073145000000004
10147,-10.89708667,-37.07974
1521,-10.92243667,-37.05142333
12452,-10.91804446,-37.04690019
9834,-10.897089999999999,-37.07970667
16577,-10.963797099999999,-37.06890144
1675,-10.917175,-37.05164167
13171,-10.92384147,-37.04447989
6825,-10.90920766,-37.0575367
703,-10.90873292,-37.04809098
11475,-10.92274,-37.04731833
15393,-10.85899198,-37.05842026
7328,-27.60317188,-48.51640615
18435,-10.90061226,-37.09488367
15117,-10.86978761,-37.05444384
6832,-10.91007185,-37.05755416
3659,-10.443644699999998,-36.65291773
18744,-10.94242337,-37.08203191
10416,-10.93127178,-37.07415362
6078,-10.95416344,-37.05284705
1033,-10.8969056,-37.05341898
10719,-10.94398687,-37.08739595
4056,-10.34829445,-36.778307299999994
687,-10.90767319,-37.07317485
14964,-10.94422898,-37.05939988
6368,-10.94411654,-37.04730476
7409,-27.30028134,-48.63181922
14409,-10.92522672,-37.08044833
4647,-10.38475471,-36.87719011
48,-10.941883500000001,-37.05077629
15946,-10.89204113,-37.00942862
14859,-10.96925697,-37.05869445
5975,-10.92078394,-37.05123047
570,-10.94391055,-37.05279582
9973,-10.897045,-37.07979167
16950,-10.9218396,-37.10194463
15043,-10.94338908,-37.06112528
9463,-10.90420804,-37.04879777
14216,-10.98160047,-37.06216781
14790,-10.89687885,-37.05360071
14176,-10.99942498,-37.06866021
14092,-10.92239159,-37.10154234
14638,-10.89685898,-37.05354951
12938,-10.91243864,-37.06431631
785,-10.91846788,-37.05466888
17153,-10.97722083,-37.06913625
5282,-10.90840128,-37.07296659
3071,-10.89758069,-37.05835592
15278,-10.89758987,-37.05818304
15021,-10.94330514,-37.06121027
9472,-10.90737637,-37.04822337
19060,-10.97449392,-37.06846858
19521,-10.94758879,-37.07270974
6979,-10.94661649,-37.07101434
2950,-10.926565,-37.10237167
18737,-10.94215156,-37.07956782
11987,-10.92710182,-37.04346851
3308,-10.90768834,-37.07194858
19003,-10.95113677,-37.0677652
131,-10.94979403,-37.06571115
10829,-10.94679036,-37.07231025
10097,-10.89711833,-37.079685
14399,-10.92708297,-37.08047919
7499,-10.9222565,-37.099311
2179,-10.97581167,-37.04713667
17666,-10.94378319,-37.06846098
3127,-10.90875753,-37.06582515
12172,-10.94170583,-37.05074366
15591,-10.90497651,-37.07158889
9673,-10.9498021,-37.07161079
18010,-10.91463425,-37.06712558
1549,-10.90494333,-37.05341833
9711,-10.89709333,-37.07970833
15146,-10.85418739,-37.06216361
14626,-10.89685751,-37.05355245
11071,-10.9501035,-37.04528728
16727,-10.94211591,-37.07802606
2521,-10.92667667,-37.10216167
15361,-10.90773102,-37.07314386
4273,-10.43041232,-36.66977424
16356,-10.94301658,-37.05619213
13860,-10.91440779,-37.08882887
4687,-10.91039359,-37.052561499999996
10780,-10.94244181,-37.08188535
15528,-10.89612276,-37.05365705
1145,-10.90599761,-37.06461488
2797,-10.91996833,-37.08778167
12992,-10.97584215,-37.04716904
3614,-10.46213084,-36.63917823
6438,-10.93114946,-37.04711336
1166,-10.90534533,-37.06977163
9425,-10.89673323,-37.05105073
16423,-10.94512429,-37.04844783
6615,-10.89979747,-37.05705229
14063,-10.92141059,-37.09139999
14532,-10.96812582,-37.04149794
2215,-10.913925,-37.08898
15877,-10.9873718,-37.05282016
9077,-10.95258949,-37.05860484
17935,-10.91878455,-37.06978192
6855,-10.91712089,-37.05739819
3978,-10.36202985,-36.75135317
787,-10.91850948,-37.0554206
15822,-10.94204787,-37.05114671
15375,-10.87215922,-37.05330255
3400,-10.45004291,-36.4981227
17068,-10.91846672,-37.07518595
4095,-10.35268822,-36.79460442
3984,-10.3601882,-36.75315609
14179,-10.99631274,-37.0656683
8761,-10.90172901,-37.05034183
9899,-10.89711167,-37.07969167
12404,-10.90207177,-37.05040584
15193,-10.85562082,-37.05857148
17610,-10.95270482,-37.06771733
6524,-10.900330499999999,-37.05277288
12231,-10.91352798,-37.04770505
18996,-10.94748552,-37.07283533
2782,-10.91740833,-37.087365000000005
14308,-10.95015049,-37.06602271
1573,-10.90809167,-37.05173333
6479,-10.90958525,-37.04780682
16835,-10.92438319,-37.08055187
2660,-10.92556667,-37.10330667
4311,-10.42763687,-36.68433685
15276,-10.89750072,-37.05810433
10717,-10.94370543,-37.08705586
10931,-10.94086257,-37.05914522
6551,-10.89705835,-37.0576607
5701,-10.90434184,-37.0590695
15801,-10.93302651,-37.04956954
11830,-10.89669259,-37.05337361
19444,-10.96760269,-37.05733278
3657,-10.44429052,-36.65159586
10145,-10.89708667,-37.07974
6351,-10.94141137,-37.0505239
12822,-10.89626958,-37.05404301
6512,-10.90305165,-37.05046413
18983,-10.94241487,-37.08165458
5591,-10.93931604,-37.063699299999996
10292,-10.90306273,-37.0558761
2566,-10.92657167,-37.10229333
5665,-10.91291595,-37.05745406
5395,-10.90827996,-37.086636999999996
6820,-10.90649098,-37.0575744
17073,-10.91841138,-37.07397658
14332,-10.94524633,-37.07501869
6778,-10.90131659,-37.05602238
5486,-10.93676152,-37.08280934
5145,-10.90613576,-37.07284962
1317,-10.918308900000001,-37.07378666
11727,-10.94657333,-37.04581833
4946,-10.90341326,-37.06000922
9559,-10.94605848,-37.05117428
17719,-10.944239900000001,-37.06864035
1512,-10.921,-37.05164833
9124,-10.95273657,-37.05766121
4939,-10.90092503,-37.06019532
1562,-10.90648,-37.052305
1224,-10.90320032,-37.053211100000006
11647,-10.92366833,-37.04470333
12626,-10.97565476,-37.04719484
6738,-10.904413,-37.02749266
6792,-10.90308016,-37.0548855
18950,-10.94343268,-37.08904048
18423,-10.90291737,-37.08584424
4713,-10.91684096,-37.04754065
6819,-10.90607444,-37.05758588
11374,-10.97578667,-37.04702
16842,-10.92439303,-37.08056688
18676,-10.97060352,-37.05405053
3196,-10.90990148,-37.07034917
16250,-11.00130902,-37.07007647
5909,-10.90995752,-37.05753468
6557,-10.89795264,-37.05833064
17113,-10.91858788,-37.05911373
9481,-10.908325999999999,-37.04808859
3324,-10.90767506,-37.07303489
14422,-10.9250569,-37.08048763
94,-10.93944232,-37.06256992
3952,-10.372106500000001,-36.74139447
6245,-10.98652661,-37.05821948
4544,-10.36129375,-36.80410094
11533,-10.922605,-37.04722
13614,-10.92131225,-37.10368989
13873,-10.90353243,-37.08532423
17668,-10.94380388,-37.06846229
17994,-10.91476247,-37.06713301
14044,-10.91990554,-37.08758071
8971,-10.95380176,-37.05513585
12906,-10.90941396,-37.06335066
13895,-10.90323952,-37.07652614
18334,-10.92273666,-37.04735824
5513,-10.94792436,-37.07295227
2029,-10.970744999999999,-37.053605
15010,-10.94158026,-37.05954248
3705,-10.42936989,-36.67332136
1664,-10.915005,-37.05255
16873,-10.91861029,-37.07951986
18247,-10.92280216,-37.04731432
15474,-10.86891088,-37.05519404
8804,-10.90807914,-37.0480901
18054,-10.91881161,-37.06978042
3254,-10.90980139,-37.07095239
2358,-10.914225,-37.08876667
1527,-10.922475,-37.05139333
813,-10.91858276,-37.06414071
17968,-10.91598751,-37.06700689
8854,-10.9196555,-37.04630176
257,-10.9181955,-37.05773603
10461,-10.90300721,-37.058817499999996
6579,-10.90389315,-37.05416586
12502,-10.9350173,-37.05059057
11721,-10.94560667,-37.04605833
13852,-10.916050199999999,-37.08752568
3832,-10.40788307,-36.7044177
4483,-10.355697099999999,-36.75736133
4551,-10.36784422,-36.80741079
1054,-10.89627716,-37.05375652
16078,-10.90945896,-37.04799559
1078,-10.89742128,-37.05802227
17793,-10.94423652,-37.06863406
18468,-10.90307232,-37.05947329999999
11440,-10.92264667,-37.04718833
6332,-10.94335437,-37.05102328
3881,-10.477397300000002,-36.54670934
647,-10.90784553,-37.07307409
4496,-10.35147447,-36.76625009
15537,-10.89692429,-37.05746087
18105,-10.91354415,-37.04773645
15463,-10.858719500000001,-37.05839993
12571,-10.95393327,-37.05495409
16548,-10.97814722,-37.06932284
1307,-10.91852447,-37.07097459
10165,-10.89709667,-37.07974667
13283,-10.96764423,-37.04171509
3958,-10.36989069,-36.7436308
6392,-10.95011528,-37.04523185
6076,-10.95414228,-37.05285072
13449,-10.91846879,-37.05232455
15067,-10.9228425,-37.04736491
9810,-10.89711667,-37.07969833
2337,-10.92475167,-37.08057667
5300,-10.90775509,-37.07318249
13924,-10.89978993,-37.07745417
18257,-10.92279036,-37.04734605
10114,-10.89711667,-37.07969833
1476,-10.91307667,-37.052725
6934,-10.944009300000001,-37.06924585
4928,-10.89838822,-37.06119026
13162,-10.92993044,-37.04565184
6655,-10.90520128,-37.054866
1842,-10.93412833,-37.04999333
3939,-10.49372445,-36.57389434
13076,-10.967646400000001,-37.04175465
11853,-10.89594517,-37.05274933
19127,-10.947564999999999,-37.07316374
11880,-10.8990608,-37.05073337
4880,-10.89624563,-37.05376079999999
17531,-10.97341241,-37.06842863
10700,-10.94200173,-37.08542251
19368,-10.95270665,-37.05787404
10975,-10.94224381,-37.05088434
16062,-10.90617498,-37.04816362
18039,-10.91856831,-37.07629687
13013,-10.97583886,-37.04717056
10833,-10.94584635,-37.07120285
13311,-10.93099002,-37.04702995
260,-10.91835643,-37.05889317
12887,-10.90642329,-37.06088235
10393,-10.92397894,-37.07145449
1952,-10.96523833,-37.04244833
17470,-10.93531503,-37.06284806
5467,-10.92321829,-37.08123696
17997,-10.91474853,-37.06713305
6936,-10.94468652,-37.07004749
3841,-10.46795032,-36.53099696
11730,-10.94858667,-37.04545833
14985,-10.94327028,-37.06072769
339,-10.9219998,-37.09341251
1822,-10.93086333,-37.04692667
739,-10.91496974,-37.05215649
16213,-10.97859511,-37.05361745
19083,-10.94414011,-37.08948956
6694,-10.90017348,-37.052660700000004
6951,-10.9474597,-37.073063
4152,-10.37105864,-36.81124883
11233,-10.92878737,-37.04396585
6534,-10.89641509,-37.05336806
16629,-10.95385669,-37.06833991
17920,-10.91839497,-37.0741441
13041,-10.93361289,-37.04976637
14382,-10.92939608,-37.08131462
12098,-10.95117776,-37.06672937
18606,-10.96769226,-37.05349855
14067,-10.92202812,-37.09328008
17681,-10.9438546,-37.06852009
15006,-10.94231272,-37.0600798
18329,-10.92273714,-37.04736089
12505,-10.93500994,-37.05058821
1183,-10.90750588,-37.07194521
18623,-10.96966182,-37.05817474
6711,-10.89511612,-37.04420381
12239,-10.91039096,-37.04774759
11602,-10.92266167,-37.047275
8765,-10.90172687,-37.05035222
2209,-10.91480833,-37.08849167
17769,-10.94423735,-37.06863585
14052,-10.92033198,-37.08892954
11528,-10.922595,-37.04710333
1970,-10.968825,-37.04485
12968,-10.97585021,-37.04715682
9768,-10.89709333,-37.07970833
29,-10.94210007,-37.05683316
10531,-10.9115747,-37.06715972
4936,-10.89912081,-37.0605383
16816,-10.92806911,-37.08075481
18680,-10.97060352,-37.05405053
5680,-10.90832687,-37.05745576
15094,-10.92284411,-37.04740157
2339,-10.92341167,-37.08088333
239,-10.91593664,-37.05267365
13846,-10.92058876,-37.08329294
17923,-10.91853155,-37.07190865
13424,-10.97002354,-37.045074299999996
2233,-10.917985,-37.08620333
4568,-10.37875932,-36.82055344
6874,-10.92306965,-37.05735708
998,-10.89867777,-37.0578005
15244,-10.88468166,-37.04964093
5032,-10.9078881,-37.07325607
14460,-10.91995972,-37.08395658
10807,-10.94474579,-37.07567941
17568,-10.96173004,-37.06899785
15596,-10.90572543,-37.07171273
11675,-10.93091167,-37.04697667
2786,-10.917355,-37.08741333
10163,-10.89709667,-37.07974667
9873,-10.897135,-37.07968167
14730,-10.91851285,-37.05192078
10048,-10.89709333,-37.07970833
14564,-10.93283561,-37.04872378
5767,-10.89693797,-37.05343195
9157,-10.94381376,-37.052867
10488,-10.91009785,-37.06381134
3244,-10.909552900000001,-37.07064922
3273,-10.90939687,-37.07105691
8917,-10.940506300000001,-37.05095516
5103,-10.90778961,-37.07328202
4204,-10.38043886,-36.83308027
14170,-11.00583155,-37.07350891
15312,-10.90486466,-37.06363717
13556,-10.91846879,-37.05232455
10608,-10.94190111,-37.07822327
5083,-10.9077933,-37.07328338
10233,-10.89713,-37.07972667
18926,-10.94302677,-37.07860706
2610,-10.92652833,-37.10223
11102,-10.947485,-37.04592824
2185,-10.97581167,-37.04713667
1547,-10.90395167,-37.05414167
19233,-10.94419264,-37.08782866
19519,-10.94902676,-37.07129231
4923,-10.89740362,-37.06170339
2125,-10.98611833,-37.05166833
2386,-10.91742,-37.087334999999996
17581,-10.95963595,-37.06917834
15190,-10.85500615,-37.05990729
18409,-10.90340158,-37.07367358
798,-10.91849069,-37.05770009
16343,-10.93907126,-37.06070852
1451,-10.90900667,-37.052655
4479,-10.35655226,-36.75671464
9926,-10.89711167,-37.07970167
18876,-10.96936396,-37.0664064
10698,-10.94145929,-37.08556201
3906,-10.388917300000001,-36.72487449
14353,-10.93981803,-37.08032876
7048,-10.91312577,-37.057502899999996
2826,-10.92097833,-37.09054833
18994,-10.94614404,-37.07412304
17230,-10.93372246,-37.05398593
1097,-10.90236447,-37.05524287
4777,-10.91871375,-37.06803424
15249,-10.88814013,-37.0514423
14588,-10.91845706,-37.07848951
3628,-10.45718443,-36.63958522
2520,-10.92665833,-37.10211667
17375,-10.93097687,-37.05625257
15881,-10.98754645,-37.0534752
1517,-10.92231833,-37.05162667
15907,-10.9880703,-37.05700436
13696,-10.94208534,-37.07820159
5266,-10.90509452,-37.0716695
17278,-10.9336713,-37.05325596
3439,-10.44831665,-36.51455468
4742,-10.91839687,-37.05424387
10231,-10.89711167,-37.07970167
12970,-10.97585052,-37.04715879
6813,-10.90527273,-37.057680100000006
14125,-11.01069452,-37.08768744
9141,-10.94940927,-37.05783147
9151,-10.94313016,-37.055921000000005
11620,-10.92267667,-37.04737
13580,-10.91868731,-37.069831
1237,-10.91124849,-37.05266653
13509,-10.92240067,-37.105188899999995
4999,-10.90773444,-37.07304379
19061,-10.9746371,-37.06829308
14732,-10.91850848,-37.05193513
14983,-10.94335882,-37.06071992
6947,-10.94711995,-37.07335416
13028,-10.9758383,-37.04717055
9467,-10.90482598,-37.04815615
15867,-10.98312902,-37.05314488
3735,-10.42703918,-36.68481066
7226,-10.9222296,-37.097165999999994
10014,-10.89708667,-37.07971833
4842,-10.92231259,-37.09412253
3431,-10.44439568,-36.50814383
3626,-10.45838046,-36.63950102
11455,-10.92272667,-37.04729833
11325,-10.90232631,-37.0487461
2832,-10.92128333,-37.09122167
18269,-10.92278168,-37.04734324
3883,-10.47798208,-36.54768826
9849,-10.89710333,-37.07974333
11961,-10.91803039,-37.04695251
7352,-27.33571845,-48.62692199
15784,-10.92902647,-37.04465309
15778,-10.92800315,-37.04349134
6595,-10.89622362,-37.05370269
18947,-10.94391543,-37.08940858
3183,-10.90955594,-37.07105301
15658,-10.91498861,-37.04788198
17349,-10.93132097,-37.05571483
16814,-10.92870576,-37.08102098
9999,-10.89709333,-37.07970833
12398,-10.90207245,-37.05040415
5891,-10.90596348,-37.05761177
6016,-10.93119501,-37.04728568
9959,-10.89709833,-37.07969
7417,-27.29557647,-48.63122353
13617,-10.92371104,-37.10518756
9447,-10.90164756,-37.05033994
4977,-10.90535913,-37.07171172
9056,-10.95192674,-37.06256219
15408,-10.854549699999998,-37.06128421
3934,-10.49228771,-36.57149558
12559,-10.95447999,-37.05294381
13447,-10.97568943,-37.04667723
14227,-10.97524852,-37.07124829
13767,-10.98308235,-37.05438955
5554,-10.94468455,-37.06980656
14845,-10.96382248,-37.05371354
17541,-10.97069709,-37.06627361
19426,-10.96772683,-37.05938513
4560,-10.37359656,-36.81432225
15875,-10.98735706,-37.05259756
1924,-10.94818167,-37.04555833
17434,-10.93411516,-37.0617856
12182,-10.93546622,-37.05019526
10381,-10.91799377,-37.06929609
10585,-10.93403173,-37.07515123
1302,-10.91872298,-37.06865352
10671,-10.93207886,-37.08244343
14842,-10.95921092,-37.0544203
11052,-10.947485,-37.04592824
12458,-10.92142925,-37.04562939
18896,-10.9517406,-37.06716109
18137,-10.967693400000002,-37.04183379
1358,-10.90261167,-37.05507167
19489,-10.95645634,-37.05349954
4215,-10.44535788,-36.6492899
15926,-10.88085948,-36.99824145
13920,-10.90216893,-37.07670353
14137,-11.01045338,-37.08797285
16886,-10.92028506,-37.08848639
13855,-10.91482587,-37.0885157
6425,-10.93520789,-37.05041894
5158,-10.90520178,-37.08016526
6533,-10.89624932,-37.05332271
3834,-10.40765171,-36.70482676
1837,-10.933135,-37.04924333
5982,-10.920945199999998,-37.0502424
13996,-10.91862706,-37.06441121
3048,-10.92571167,-37.103455
15501,-10.88020191,-37.04897765
13373,-10.97773595,-37.04760111
4062,-10.34853266,-36.78123604
12123,-10.95142423,-37.05822336
2846,-10.92190667,-37.098905
19221,-10.94192438,-37.07974257
3875,-10.4757275,-36.54396685
16440,-10.94518533,-37.04854
5179,-10.90902102,-37.08172835
4754,-10.91847223,-37.05835245
4987,-10.90796666,-37.07202936
14952,-10.94240112,-37.05657863
13985,-10.91855323,-37.06169803
12879,-10.90527994,-37.05877507
3369,-10.90768627,-37.07327379
11015,-10.94224381,-37.05088434
17318,-10.93369627,-37.05451014
12242,-10.90906454,-37.04779159
1455,-10.910155,-37.05264167
4401,-10.40714263,-36.70564826
6765,-10.89693324,-37.05740121
15309,-10.90510452,-37.06173517
6500,-10.9031765,-37.04815923
15973,-10.90215379,-37.02966235
12338,-10.89669938,-37.05336469
18961,-10.94358118,-37.08871758
4433,-10.39031487,-36.72354216
16284,-11.01132428,-37.08693891
18670,-10.970661199999999,-37.05459342
9663,-10.94980311,-37.07160922
4509,-10.34829445,-36.778307299999994
5401,-10.90794885,-37.08578914
15155,-10.85230239,-37.06709727
1240,-10.91201697,-37.05272876
5632,-10.92565463,-37.05746577
2775,-10.91672667,-37.08807333
15396,-10.85779257,-37.05841083
3099,-10.90292848,-37.05932374
10391,-10.92324304,-37.071189200000006
9393,-10.89671542,-37.0534674
18829,-10.94272543,-37.06156373
17394,-10.93245383,-37.05727817
8862,-10.92361486,-37.04474736
11692,-10.94004333,-37.05033167
10660,-10.93425375,-37.08314722
771,-10.91838656,-37.05247549
4413,-10.40188514,-36.71133369
12676,-10.89688622,-37.053563200000006
6032,-10.93472737,-37.05029429
8786,-10.9042075,-37.04915524
18056,-10.918839199999999,-37.06898143
1003,-10.89863354,-37.05780816
13847,-10.91999339,-37.08398033
3032,-10.926125,-37.10292833
14372,-10.93303086,-37.08275576
4059,-10.48268545,-36.6223411
9935,-10.89710833,-37.07973333
1653,-10.91196667,-37.05273333
7124,-10.89881736,-37.05806894
4931,-10.8984647,-37.06142127
1389,-10.90810167,-37.05172667
6501,-10.90256167,-37.04827583
2115,-10.986635,-37.05245333
10967,-10.94225794,-37.05090337
5933,-10.914306100000001,-37.05514649
9496,-10.91609608,-37.0476555
10166,-10.89709667,-37.07974667
1091,-10.90198215,-37.05546222
9702,-10.89709333,-37.07970833
1127,-10.90513748,-37.06065388
1122,-10.90471949,-37.06054326
18913,-10.94716669,-37.07313766
15462,-10.85820466,-37.05841753
16322,-10.93762172,-37.06355687
7444,-10.9281926,-37.067783299999995
7170,-10.923052900000002,-37.080967
12950,-10.9170171,-37.06493571
19155,-10.94261414,-37.0621041
16887,-10.92030728,-37.08919448
6360,-10.941387800000001,-37.05021142
88,-10.94708532,-37.04578286
4,-10.93921056,-37.06284305
6433,-10.93148261,-37.04747661
19170,-10.94246428,-37.067417799999994
16468,-10.945179699999999,-37.04854623
9996,-10.89711167,-37.07973667
17580,-10.9596359,-37.06917799
6943,-10.9471758,-37.073078
18956,-10.94373629,-37.08876741
19428,-10.96765783,-37.05944782
12886,-10.90642255,-37.06088143
13528,-10.92582533,-37.10380848
13451,-10.91841049,-37.05484777
2012,-10.97161667,-37.053715000000004
2761,-10.914225,-37.08876667
15915,-10.88085325,-36.99823574
11470,-10.92268667,-37.04741833
2667,-10.987725,-37.05233
8904,-10.93588671,-37.05050887
17365,-10.92981842,-37.055040500000004
14889,-10.94897494,-37.04517044
12481,-10.93070123,-37.04684559
19340,-10.94463008,-37.0700268
19415,-10.96952491,-37.05838474
17696,-10.94417619,-37.06861766
18647,-10.96802364,-37.05984574
17297,-10.93380797,-37.0533414
2938,-10.926464999999999,-37.10212
2481,-10.92553667,-37.10371833
11541,-10.922605,-37.04722
4511,-10.34842852,-36.78018359
14847,-10.96634235,-37.05341081
18476,-10.90323747,-37.05151452
16384,-10.94482111,-37.04774807
44,-10.94371495,-37.05100033
12880,-10.90535515,-37.05906472
16678,-10.949075099999998,-37.06512670000001
4772,-10.9186087,-37.06621679999999
1276,-10.9184975,-37.05671895
2917,-10.92665667,-37.10218333
9111,-10.95267861,-37.05798014
13272,-10.96197916,-37.04282411
5127,-10.90754699,-37.07319218
15974,-10.90165596,-37.03025032
10367,-10.91108614,-37.06701354
6674,-10.90348581,-37.0542294
3259,-10.9098649,-37.07109375
2435,-10.92164333,-37.09225167
2631,-10.926125,-37.10292833
14632,-10.89685783,-37.05355152
1139,-10.90646538,-37.06144708
3790,-10.4489905,-36.51510061
12761,-10.89684426,-37.05350221
12354,-10.89661683,-37.05344373
17748,-10.94423769,-37.06863588
11260,-10.90313936,-37.05124355
16305,-10.93728325,-37.06469599
4306,-10.38399711,-36.8682446
3576,-10.4816907,-36.62245595
9886,-10.897135,-37.07962333
10622,-10.93877376,-37.0813494
11678,-10.93144833,-37.047365
18631,-10.96793013,-37.05948551
6994,-10.94254986,-37.06739865
3512,-10.49228771,-36.57149558
12784,-10.89686743,-37.05350912
2239,-10.92374667,-37.10511167
16098,-10.91760602,-37.0471317
18772,-10.9437547,-37.08860271
14213,-10.98299061,-37.05951708
18453,-10.90410167,-37.06972572
18173,-10.97591651,-37.04691432
12587,-10.95114871,-37.06600763
11444,-10.92268833,-37.04716667
13178,-10.93371325,-37.04981733
2457,-10.92429333,-37.10478833
9579,-10.95465216,-37.05307394
16997,-10.97858216,-37.04733168
17001,-10.92227447,-37.09821779999999
18830,-10.94276001,-37.06144549
3223,-10.90971698,-37.07029106
5493,-10.93837081,-37.08182115
17041,-10.91875304,-37.07988811
9144,-10.94686605,-37.05728765
6449,-10.92582721,-37.04379313
5629,-10.92678277,-37.05845604
17219,-10.93995926,-37.057745000000004
19320,-10.9421336,-37.06640139
11257,-10.92131149,-37.04554128
4358,-10.41581746,-36.69479805
11126,-10.93220215,-37.04813782
2914,-10.92667333,-37.10219
19362,-10.95142668,-37.0650934
3990,-10.35812216,-36.75518455
14928,-10.94053566,-37.050883500000005
12921,-10.91112402,-37.06418525
6064,-10.94532731,-37.05116283
959,-10.89983202,-37.0590348
5141,-10.9067791,-37.07282857
13235,-10.97856872,-37.04685233
2569,-10.92655333,-37.10233667
14405,-10.92620825,-37.08038637
9861,-10.89709667,-37.07974667
9948,-10.89710667,-37.07973
9716,-10.89709333,-37.07970833
12769,-10.89686411,-37.05350519
18457,-10.90464457,-37.06559294
8748,-10.89805623,-37.05083945
4488,-10.3546751,-36.75949934
9883,-10.897135,-37.07962333
4664,-10.38602757,-36.89173246
8808,-10.90810998,-37.04808322
11982,-10.9243954,-37.04436505
10092,-10.89709333,-37.07970833
2203,-10.91560667,-37.087785
16657,-10.94738846,-37.0642056
7064,-10.91122419,-37.05747907
17409,-10.93179617,-37.05888415
15050,-10.94344904,-37.06081876
858,-10.91857345,-37.0800367
12871,-10.90388737,-37.05786664
14746,-10.91660793,-37.04736322
15355,-10.90773658,-37.07303381
17465,-10.93479948,-37.06275855
8787,-10.90420086,-37.04904795
18654,-10.96970252,-37.0592221
1840,-10.93406167,-37.04995167
16399,-10.94513527,-37.04889455
13431,-10.97187755,-37.04554394
3852,-10.40382022,-36.70857487
13593,-10.9189467,-37.08332791
5960,-10.92005227,-37.05519379
15936,-10.88462805,-37.00241595
1701,-10.92233333,-37.05146167
11901,-10.902151400000001,-37.05039736
10993,-10.94411593,-37.05184593
16480,-10.94518024,-37.04854671
10296,-10.90299543,-37.05804227
17738,-10.94423829,-37.06863764
13757,-10.98216117,-37.06150229
2408,-10.92029667,-37.08922667
4207,-10.44662154,-36.64668725
3168,-10.90989958,-37.06977717
9255,-10.91765917,-37.04693846
15975,-10.90130876,-37.03068351
12127,-10.94869543,-37.0578042
14830,-10.94197967,-37.04918909
15972,-10.90283707,-37.02879913
11885,-10.90142428,-37.05038013
11286,-10.89852687,-37.05262235
597,-10.91038458,-37.06386257
6041,-10.9351361,-37.05045253
4892,-10.89756179,-37.05818514
12201,-10.92771498,-37.04319444
17449,-10.93397464,-37.06194415
18178,-10.97577618,-37.04698914
2134,-10.98243667,-37.05055667
17107,-10.91867498,-37.062373
244,-10.91785134,-37.05282591
17619,-10.95042575,-37.06628407
5784,-10.896933500000001,-37.05343393
10638,-10.93334487,-37.08278943
13601,-10.92178544,-37.09238951
1385,-10.907910000000001,-37.05133167
15009,-10.941742199999998,-37.05954357
7049,-10.91272858,-37.05747662
13508,-10.92120389,-37.10506536
1483,-10.91503,-37.05216
11663,-10.93042333,-37.04682667
4493,-10.35265583,-36.76373281
6535,-10.89649935,-37.05338697
6211,-10.98803499,-37.07232234
9358,-10.896755800000001,-37.05335714
12792,-10.89686738,-37.05350908
12274,-10.90312621,-37.05198083
19167,-10.94223744,-37.06626689
3275,-10.90938779,-37.07106019
18429,-10.90243971,-37.09069258
15601,-10.90730569,-37.07191859
2560,-10.92655333,-37.10227167
11956,-10.91672278,-37.04749311
14682,-10.89686254,-37.05354501
13275,-10.96427624,-37.04232782
18459,-10.90494142,-37.06342678
17130,-10.91853701,-37.05387136
9915,-10.89710833,-37.07973
12936,-10.91152921,-37.06426605
13743,-10.97582711,-37.07438735
2600,-10.92628833,-37.10232167
9334,-10.89674604,-37.05336223
13199,-10.94744646,-37.045615399999996
18998,-10.9488318,-37.07155999
984,-10.89877188,-37.05808067
9444,-10.90164813,-37.05034133
16824,-10.92701332,-37.08042682
4941,-10.90187237,-37.05955134
13502,-10.92246785,-37.09719653
5048,-10.90784353,-37.07341004
9608,-10.95286527,-37.0570131
830,-10.91863391,-37.07076374
4025,-10.49283667,-36.61443721
13620,-10.92378853,-37.10516868
2140,-10.98137667,-37.04927833
2033,-10.9705,-37.05433667
10199,-10.89712,-37.07967
18184,-10.97577804,-37.04699091
13540,-10.92653568,-37.10201156
14369,-10.93542957,-37.08305119
1823,-10.93086333,-37.04692667
16091,-10.91279437,-37.04792364
5703,-10.90342572,-37.05905122
4668,-10.38621563,-36.89430369
7339,-27.341688,-48.62829898
